ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,lifetime_so_far_days,Promotion_#_campaign_accepted,#_children_at_home,Total_$_spend_last_2_years,Total_#_purchases
11148,Graduation,Engaged,22280.0,85,2.0,1.0,4.0,3.0,1.0,2.0,1,1,0,2,8,0,42,1668,0,1,13.0,4
1168,PhD,Engaged,72159.0,62,322.0,53.0,899.0,34.0,40.0,53.0,1,4,6,10,2,0,39,1870,0,0,1401.0,21
9595,Graduation,Engaged,64260.0,1,539.0,169.0,816.0,20.0,0.0,30.0,1,4,5,4,3,0,56,1502,6,0,1574.0,14
10163,PhD,Alone,82733.0,28,712.0,50.0,420.0,65.0,38.0,38.0,1,8,4,7,4,0,33,1525,6,0,1323.0,20
2886,Master,Alone,74290.0,70,1121.0,0.0,72.0,0.0,12.0,12.0,4,10,8,10,6,0,46,1465,1,1,1217.0,32
6710,Master,Alone,58217.0,84,68.0,1.0,13.0,3.0,5.0,13.0,1,2,0,4,6,0,66,1851,0,3,103.0,7
5316,Master,Engaged,21024.0,89,36.0,4.0,18.0,6.0,2.0,18.0,1,2,0,4,7,0,41,1710,0,0,84.0,7
9029,PhD,Engaged,70116.0,73,707.0,44.0,603.0,95.0,58.0,29.0,1,2,8,12,1,0,45,1781,0,0,1536.0,23
521,Graduation,Engaged,54006.0,42,174.0,77.0,203.0,6.0,24.0,97.0,2,8,1,7,7,0,32,1911,0,1,581.0,18
1459,PhD,Engaged,69063.0,16,666.0,35.0,124.0,69.0,8.0,26.0,1,5,3,5,3,0,51,1980,0,1,928.0,14
10241,2n_Cycle,Alone,11448.0,16,0.0,0.0,0.0,6.0,2.0,6.0,1,1,0,2,6,0,42,1458,0,0,14.0,4
1630,Graduation,Alone,61825.0,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,0,38,1618,0,1,424.0,15
3254,Graduation,Engaged,70886.0,65,407.0,70.0,239.0,103.0,88.0,53.0,1,5,4,4,2,0,46,1520,0,1,960.0,14
9064,Graduation,Engaged,69109.0,10,823.0,25.0,459.0,124.0,29.0,95.0,1,6,6,7,4,0,35,1918,5,0,1555.0,20
3678,Graduation,Alone,60208.0,13,488.0,23.0,71.0,15.0,0.0,59.0,11,8,3,7,7,0,44,1981,4,2,656.0,29
4227,Master,Engaged,32889.0,78,28.0,0.0,13.0,4.0,2.0,8.0,3,2,1,3,5,0,49,1647,0,2,55.0,9
9467,Graduation,Alone,34738.0,51,3.0,2.0,10.0,3.0,0.0,2.0,1,1,0,3,6,0,33,1133,0,1,20.0,5
8486,Master,Engaged,30538.0,27,284.0,0.0,52.0,8.0,3.0,20.0,4,9,0,4,10,0,46,2163,0,1,367.0,17
2186,2n_Cycle,Engaged,82326.0,30,938.0,142.0,754.0,159.0,81.0,183.0,1,5,10,6,2,0,40,1166,1,0,2257.0,22
3286,PhD,Alone,26642.0,71,13.0,2.0,15.0,2.0,2.0,8.0,2,2,0,3,6,0,50,1439,0,1,42.0,7
8602,Graduation,Alone,69932.0,97,412.0,172.0,153.0,150.0,105.0,57.0,2,7,6,11,4,0,53,1467,0,1,1049.0,26
3722,Graduation,Alone,44503.0,83,31.0,1.0,8.0,0.0,0.0,8.0,2,2,0,3,6,0,45,1336,0,2,48.0,7
6715,PhD,Alone,60200.0,3,502.0,19.0,132.0,0.0,6.0,26.0,6,6,2,11,6,0,69,1775,0,1,685.0,25
4796,Graduation,Alone,49638.0,71,18.0,10.0,3.0,3.0,5.0,0.0,1,1,0,3,2,0,65,1333,0,1,39.0,5
9612,2n_Cycle,Alone,23830.0,3,1.0,8.0,6.0,4.0,8.0,16.0,1,1,0,3,7,0,30,1259,0,0,43.0,5
3766,Master,Alone,33051.0,15,100.0,71.0,243.0,108.0,94.0,219.0,3,9,1,8,9,0,58,1944,6,0,835.0,21
1399,Graduation,Engaged,72905.0,52,407.0,114.0,445.0,181.0,165.0,203.0,1,3,7,9,1,0,59,1421,1,0,1515.0,20
1570,PhD,Engaged,69702.0,8,664.0,9.0,240.0,50.0,19.0,57.0,2,7,7,10,4,0,66,1757,0,1,1039.0,26
3426,Graduation,Alone,70300.0,89,1045.0,61.0,338.0,60.0,46.0,46.0,3,5,5,13,8,0,42,1611,0,1,1596.0,26
3074,PhD,Engaged,70643.0,66,1218.0,107.0,304.0,23.0,143.0,33.0,1,5,8,4,6,0,33,1884,6,0,1828.0,18
8341,PhD,Engaged,30396.0,22,15.0,0.0,6.0,0.0,1.0,12.0,2,1,1,2,7,0,48,1322,3,1,34.0,6
5180,PhD,Alone,50616.0,56,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,0,49,1334,0,1,149.0,10
6461,Master,Alone,62772.0,74,581.0,49.0,157.0,43.0,8.0,108.0,1,5,6,11,2,0,48,1668,4,1,946.0,23
7679,PhD,Alone,30298.0,48,6.0,3.0,12.0,6.0,1.0,0.0,1,1,1,3,3,0,32,1303,0,0,28.0,6
10702,Graduation,Alone,52413.0,67,185.0,8.0,133.0,56.0,56.0,12.0,2,7,1,7,7,0,33,2102,0,1,450.0,17
7505,PhD,Engaged,44155.0,24,22.0,1.0,9.0,0.0,0.0,14.0,1,1,1,2,4,0,60,1423,0,2,46.0,5
5113,PhD,Alone,86979.0,67,584.0,100.0,835.0,65.0,83.0,35.0,1,5,5,5,2,0,46,1615,3,0,1702.0,16
10858,Graduation,Engaged,76532.0,38,355.0,30.0,177.0,90.0,138.0,30.0,4,9,5,7,5,0,42,1555,0,2,820.0,25
2961,Graduation,Engaged,42081.0,86,175.0,10.0,110.0,54.0,6.0,27.0,2,6,3,4,6,0,35,1750,3,1,382.0,15
2747,PhD,Engaged,67546.0,90,864.0,134.0,768.0,150.0,38.0,172.0,1,4,10,5,3,0,29,1929,0,0,2126.0,20
3010,Master,Engaged,88420.0,87,957.0,153.0,612.0,99.0,95.0,153.0,1,4,7,8,1,0,28,1406,1,0,2069.0,20
5790,Graduation,Engaged,31158.0,62,25.0,6.0,16.0,20.0,0.0,5.0,2,2,0,3,8,0,32,1780,0,1,72.0,7
6892,Graduation,Alone,61671.0,23,641.0,7.0,56.0,0.0,0.0,28.0,8,10,4,6,8,0,49,1377,1,1,732.0,28
1743,Graduation,Alone,69719.0,99,273.0,86.0,208.0,177.0,14.0,43.0,1,2,3,5,1,0,43,1296,0,0,801.0,11
3578,Graduation,Alone,49160.0,29,122.0,21.0,43.0,25.0,10.0,15.0,2,3,1,6,6,0,68,1514,0,1,236.0,12
8462,Basic,Engaged,24882.0,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,0,39,1920,3,1,80.0,5
5558,PhD,Alone,90933.0,90,1020.0,31.0,430.0,62.0,63.0,79.0,1,4,6,4,1,0,63,1352,5,0,1685.0,15
4619,PhD,Alone,113734.0,9,6.0,2.0,3.0,1.0,262.0,3.0,0,27,0,0,1,0,72,1294,0,0,277.0,27
8780,PhD,Engaged,59292.0,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,0,67,1643,0,1,507.0,18
10789,PhD,Engaged,45759.0,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,53,1753,0,2,68.0,7
10779,Graduation,Alone,22148.0,16,15.0,5.0,14.0,0.0,4.0,11.0,1,1,0,3,7,0,34,1339,0,0,49.0,5
5896,Master,Engaged,73395.0,94,272.0,7.0,80.0,20.0,7.0,11.0,1,4,4,6,2,0,30,1365,0,0,397.0,15
2337,Graduation,Alone,29819.0,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,0,46,1510,0,1,39.0,9
10951,Graduation,Engaged,45688.0,20,279.0,0.0,18.0,0.0,0.0,9.0,2,3,1,8,4,0,49,1417,4,1,306.0,14
544,Graduation,Engaged,62820.0,51,398.0,61.0,265.0,138.0,61.0,53.0,1,3,4,6,1,0,63,1498,0,0,976.0,14
17,PhD,Engaged,60491.0,81,637.0,47.0,237.0,12.0,19.0,76.0,4,6,11,7,5,0,46,1647,0,1,1028.0,28
10680,Graduation,Engaged,33235.0,71,45.0,0.0,16.0,2.0,1.0,6.0,1,3,0,3,7,0,31,1320,0,1,70.0,7
3265,Graduation,Engaged,35701.0,36,21.0,1.0,9.0,7.0,3.0,5.0,1,1,0,3,6,0,58,1729,0,0,46.0,5
5623,Master,Engaged,31535.0,95,15.0,4.0,13.0,0.0,0.0,19.0,1,1,1,2,7,0,37,1538,3,1,51.0,5
5832,2n_Cycle,Engaged,92556.0,32,493.0,183.0,352.0,184.0,23.0,28.0,0,3,5,13,0,0,57,1332,0,0,1263.0,21
5544,Graduation,Alone,67384.0,32,957.0,40.0,175.0,158.0,53.0,107.0,2,7,8,5,5,0,47,1888,4,1,1490.0,22
6417,Master,Engaged,80573.0,85,829.0,138.0,430.0,60.0,92.0,15.0,1,4,6,13,2,0,46,1885,0,0,1564.0,24
5831,Graduation,Engaged,77870.0,93,1017.0,50.0,500.0,65.0,50.0,133.0,3,5,5,5,8,0,50,1938,1,1,1815.0,18
7101,PhD,Alone,52278.0,24,953.0,0.0,71.0,0.0,0.0,174.0,6,10,5,10,8,0,54,1782,0,1,1198.0,31
10176,Graduation,Alone,57107.0,44,159.0,0.0,120.0,0.0,0.0,137.0,7,4,4,8,8,0,49,1936,2,1,416.0,23
2326,Graduation,Engaged,18929.0,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,27,1760,0,0,85.0,6
4385,PhD,Alone,36038.0,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,36,1656,0,1,47.0,8
2929,Graduation,Alone,20180.0,27,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,41,1756,0,0,137.0,8
10686,PhD,Engaged,34230.0,72,15.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,7,0,52,1812,0,2,21.0,4
2546,2n_Cycle,Alone,31878.0,7,23.0,4.0,5.0,10.0,5.0,23.0,1,1,0,4,3,0,40,1269,0,1,70.0,6
3283,2n_Cycle,Engaged,70932.0,57,200.0,193.0,100.0,46.0,185.0,185.0,2,6,2,12,3,0,45,1423,0,1,909.0,22
3138,Graduation,Alone,91249.0,84,1324.0,27.0,119.0,71.0,108.0,27.0,0,7,9,6,4,0,61,1879,1,0,1676.0,22
4994,Master,Alone,77598.0,53,1193.0,33.0,281.0,129.0,66.0,33.0,1,7,5,13,3,0,74,1797,5,0,1735.0,26
7966,Graduation,Alone,80982.0,48,505.0,137.0,401.0,104.0,22.0,22.0,3,11,5,11,5,1,58,1594,0,2,1191.0,30
3112,Master,Engaged,22701.0,2,2.0,4.0,9.0,0.0,4.0,5.0,1,1,0,3,5,0,40,1678,0,1,24.0,5
10872,PhD,Engaged,55212.0,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,0,48,1845,2,1,1182.0,20
2181,Graduation,Engaged,70617.0,45,353.0,61.0,753.0,40.0,46.0,27.0,1,3,3,7,2,0,47,1633,0,0,1280.0,14
1867,Graduation,Alone,64849.0,42,652.0,48.0,350.0,94.0,84.0,108.0,1,9,3,6,5,0,60,1855,6,0,1336.0,19
1518,Master,Engaged,62694.0,29,379.0,6.0,157.0,25.0,91.0,91.0,5,9,3,7,7,0,52,1639,0,2,749.0,24
5734,PhD,Engaged,61917.0,83,46.0,4.0,36.0,2.0,2.0,1.0,1,2,0,4,5,0,43,1483,0,2,91.0,7
2878,PhD,Engaged,67472.0,93,162.0,31.0,127.0,8.0,17.0,69.0,2,4,2,7,3,0,70,1536,0,1,414.0,15
1458,Master,Engaged,21059.0,40,8.0,3.0,19.0,3.0,3.0,8.0,3,3,0,3,6,0,35,1260,0,1,44.0,9
7007,Master,Engaged,29543.0,47,17.0,3.0,18.0,3.0,4.0,18.0,2,3,1,2,7,0,49,1438,0,2,63.0,8
6200,Graduation,Engaged,75903.0,50,340.0,108.0,185.0,130.0,38.0,100.0,2,6,6,9,3,0,66,1591,0,1,901.0,23
1403,2n_Cycle,Engaged,34984.0,40,8.0,4.0,15.0,3.0,5.0,3.0,2,1,0,3,7,0,42,2012,0,2,38.0,6
4827,PhD,Alone,54998.0,3,154.0,22.0,202.0,39.0,30.0,8.0,5,4,2,9,4,0,61,1531,6,1,455.0,20
6250,PhD,Alone,54356.0,62,710.0,15.0,30.0,20.0,0.0,0.0,3,11,2,8,8,0,68,1849,6,1,775.0,24
9291,Master,Engaged,34242.0,25,8.0,2.0,4.0,0.0,0.0,1.0,1,0,0,3,5,0,58,1360,0,1,15.0,4
2478,Graduation,Engaged,25410.0,48,2.0,2.0,4.0,13.0,13.0,4.0,1,1,0,4,4,0,44,1564,0,1,38.0,6
1139,PhD,Engaged,73356.0,56,1050.0,14.0,322.0,0.0,14.0,112.0,1,5,11,5,2,0,33,1289,1,0,1512.0,22
5138,Graduation,Engaged,28320.0,68,19.0,1.0,14.0,3.0,2.0,4.0,1,1,0,3,8,0,67,1793,0,1,43.0,5
5393,Graduation,Alone,23763.0,64,22.0,0.0,6.0,6.0,2.0,6.0,1,1,0,3,7,0,40,1983,0,1,42.0,5
10413,Graduation,Engaged,72570.0,67,274.0,83.0,216.0,151.0,141.0,224.0,1,4,6,12,1,0,33,1327,0,0,1089.0,23
5015,Master,Engaged,34529.0,94,68.0,6.0,38.0,3.0,6.0,41.0,2,2,2,3,7,0,41,1915,0,1,162.0,9
10868,Graduation,Alone,70792.0,82,344.0,45.0,654.0,104.0,11.0,114.0,2,3,4,10,3,0,66,1654,0,0,1272.0,19
10676,Graduation,Engaged,63211.0,3,145.0,193.0,459.0,205.0,26.0,145.0,2,3,8,7,2,0,35,2131,6,0,1173.0,20
2495,Master,Engaged,83891.0,24,217.0,38.0,350.0,111.0,85.0,15.0,1,4,7,10,1,0,43,1271,0,1,816.0,22
7842,Graduation,Alone,36065.0,54,18.0,7.0,34.0,10.0,2.0,3.0,3,3,0,3,8,0,49,1717,0,2,74.0,9
9955,Graduation,Engaged,39898.0,20,69.0,8.0,26.0,12.0,7.0,12.0,2,3,0,4,7,0,63,1471,0,1,134.0,9
6663,PhD,Alone,51141.0,96,144.0,0.0,7.0,0.0,0.0,6.0,1,3,1,4,5,0,77,1588,0,0,157.0,9
2162,Graduation,Engaged,56939.0,19,256.0,34.0,103.0,90.0,29.0,49.0,2,3,3,10,3,0,41,1546,0,1,561.0,18
3434,Graduation,Alone,80872.0,60,483.0,72.0,567.0,94.0,12.0,108.0,1,4,4,10,1,0,66,1103,0,0,1336.0,19
7919,PhD,Engaged,72335.0,2,1285.0,105.0,653.0,28.0,21.0,0.0,1,10,4,8,8,0,41,1947,6,0,2092.0,23
5626,PhD,Alone,61798.0,13,338.0,4.0,89.0,11.0,8.0,13.0,1,4,2,9,4,0,53,1480,0,0,463.0,16
6428,PhD,Alone,76842.0,37,605.0,10.0,345.0,84.0,54.0,32.0,1,1,8,7,0,0,67,1378,0,0,1130.0,17
8514,Graduation,Engaged,29478.0,59,8.0,0.0,7.0,3.0,1.0,1.0,1,1,0,3,6,0,41,1425,0,1,20.0,5
10448,Graduation,Alone,46998.0,55,172.0,41.0,86.0,45.0,6.0,27.0,5,5,3,5,7,0,61,1877,3,1,377.0,18
2109,Graduation,Alone,96843.0,60,448.0,71.0,951.0,40.0,17.0,17.0,1,6,11,10,2,0,27,1694,5,0,1544.0,28
7530,PhD,Alone,56551.0,48,67.0,4.0,32.0,17.0,2.0,16.0,3,2,1,4,4,0,67,1256,0,2,138.0,10
8925,Master,Engaged,70053.0,38,512.0,53.0,98.0,81.0,179.0,89.0,3,8,5,10,5,0,52,1741,0,1,1012.0,26
3009,PhD,Alone,71670.0,8,1462.0,16.0,128.0,0.0,0.0,160.0,1,5,3,6,6,0,55,1557,2,0,1766.0,15
6355,Graduation,Engaged,44359.0,19,20.0,0.0,14.0,7.0,3.0,1.0,3,2,0,4,3,0,39,1274,0,2,45.0,9
3517,Graduation,Alone,40887.0,32,50.0,4.0,44.0,10.0,10.0,43.0,3,3,1,3,9,0,65,1651,6,2,161.0,10
1158,Graduation,Alone,48877.0,27,102.0,1.0,15.0,2.0,0.0,24.0,1,3,0,4,7,0,51,1321,0,1,144.0,8
6203,Graduation,Engaged,74485.0,58,499.0,149.0,815.0,173.0,49.0,49.0,1,6,7,12,3,0,70,1571,0,0,1734.0,26
7165,Graduation,Engaged,64474.0,59,381.0,35.0,172.0,56.0,86.0,93.0,2,8,2,10,5,0,45,1512,0,1,823.0,22
3595,Graduation,Engaged,77226.0,29,631.0,43.0,239.0,128.0,76.0,21.0,2,6,8,12,3,0,54,1383,0,1,1138.0,28
8537,Graduation,Alone,72643.0,60,526.0,80.0,553.0,123.0,94.0,53.0,1,3,10,7,2,0,68,1749,1,0,1429.0,21
4331,Master,Engaged,85738.0,41,913.0,26.0,376.0,17.0,26.0,13.0,1,3,6,11,1,0,39,1419,4,0,1371.0,21
6281,Graduation,Alone,55686.0,27,673.0,0.0,199.0,37.0,47.0,26.0,2,6,3,5,4,0,51,1762,3,1,982.0,16
4338,Graduation,Alone,39062.0,28,23.0,0.0,9.0,0.0,0.0,12.0,1,1,0,3,4,0,34,1358,3,1,44.0,5
2452,Graduation,Engaged,34600.0,8,199.0,33.0,60.0,8.0,3.0,15.0,5,5,2,5,8,0,46,1806,6,2,318.0,17
9507,Graduation,Engaged,40794.0,18,261.0,23.0,73.0,4.0,23.0,50.0,2,6,3,5,7,0,42,1622,0,1,434.0,16
8360,2n_Cycle,Engaged,54690.0,76,111.0,16.0,37.0,7.0,9.0,18.0,3,3,1,5,3,0,46,1615,0,2,198.0,12
10311,Graduation,Engaged,4428.0,0,16.0,4.0,12.0,2.0,4.0,321.0,0,25,0,0,1,0,48,1677,0,1,359.0,25
5117,2n_Cycle,Engaged,32632.0,32,63.0,151.0,137.0,153.0,19.0,53.0,2,4,4,8,5,0,54,2134,0,0,576.0,18
4867,PhD,Alone,38236.0,2,58.0,0.0,18.0,2.0,0.0,10.0,4,3,0,4,7,0,49,1544,0,2,88.0,11
9289,Graduation,Engaged,36781.0,16,29.0,1.0,17.0,0.0,3.0,13.0,1,2,1,2,8,0,38,1165,6,1,63.0,6
10913,Master,Alone,31385.0,56,3.0,2.0,12.0,0.0,1.0,9.0,1,1,0,2,8,0,33,2040,3,1,27.0,4
3032,Graduation,Engaged,24570.0,97,28.0,34.0,62.0,11.0,14.0,44.0,3,4,0,4,9,0,33,1749,0,1,193.0,11
8524,PhD,Alone,25509.0,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,0,43,1911,6,1,101.0,9
3334,Graduation,Engaged,94642.0,35,879.0,143.0,797.0,106.0,143.0,143.0,0,5,7,9,1,0,66,1106,1,0,2211.0,21
4470,Master,Engaged,58646.0,3,62.0,1.0,44.0,6.0,5.0,22.0,1,2,1,4,4,0,55,1528,0,1,140.0,8
1406,Graduation,Alone,53201.0,49,280.0,7.0,81.0,20.0,0.0,27.0,8,6,3,5,7,0,42,1471,0,2,415.0,22
8619,Graduation,Engaged,21994.0,4,9.0,0.0,6.0,3.0,1.0,3.0,1,0,0,3,5,0,60,1814,0,1,22.0,4
10821,Graduation,Engaged,57113.0,45,182.0,4.0,33.0,0.0,2.0,42.0,6,4,1,5,7,0,39,1654,0,2,263.0,16
4552,Graduation,Engaged,51373.0,37,83.0,2.0,101.0,64.0,26.0,117.0,1,3,5,3,4,0,26,1634,0,0,393.0,12
898,Graduation,Engaged,23477.0,39,38.0,15.0,54.0,3.0,8.0,29.0,3,3,0,4,8,0,31,1513,0,1,147.0,10
9797,Graduation,Engaged,58116.0,38,228.0,19.0,130.0,4.0,11.0,51.0,2,3,3,8,2,0,61,1339,0,1,443.0,16
10949,PhD,Alone,72968.0,8,1092.0,37.0,592.0,145.0,37.0,55.0,1,5,5,8,3,0,54,1457,1,0,1958.0,19
8212,Master,Engaged,39791.0,89,85.0,15.0,27.0,13.0,13.0,21.0,2,3,1,4,7,0,46,1720,0,1,174.0,10
6248,Master,Alone,91712.0,47,1276.0,24.0,746.0,94.0,29.0,48.0,0,9,7,11,3,0,70,1517,5,0,2217.0,27
10164,Graduation,Alone,94472.0,75,1017.0,33.0,417.0,108.0,100.0,16.0,1,5,5,5,5,0,59,1379,4,1,1691.0,16
4547,Graduation,Engaged,13672.0,86,6.0,2.0,9.0,2.0,1.0,5.0,2,1,0,3,8,0,57,1700,0,2,25.0,6
6815,2n_Cycle,Engaged,96547.0,4,448.0,21.0,125.0,52.0,101.0,62.0,0,7,6,8,2,0,37,1299,1,0,809.0,21
4122,Graduation,Engaged,79205.0,73,504.0,23.0,117.0,179.0,28.0,44.0,1,6,5,4,4,0,42,1931,1,0,895.0,16
10841,PhD,Engaged,56559.0,46,226.0,22.0,133.0,41.0,31.0,31.0,3,4,3,8,4,0,42,1813,0,1,484.0,18
5370,PhD,Engaged,32644.0,38,239.0,3.0,141.0,0.0,7.0,23.0,4,7,1,6,8,0,44,1791,3,1,413.0,18
176,2n_Cycle,Alone,67506.0,73,90.0,38.0,67.0,33.0,36.0,67.0,1,4,1,6,3,0,37,1410,0,1,331.0,12
4860,Graduation,Alone,24206.0,66,7.0,2.0,8.0,3.0,2.0,3.0,1,1,0,3,6,0,47,1592,0,1,25.0,5
10757,PhD,Alone,28420.0,36,4.0,2.0,5.0,2.0,0.0,0.0,1,1,0,2,6,0,50,1449,0,1,13.0,4
4023,Graduation,Engaged,22979.0,29,16.0,17.0,19.0,20.0,21.0,22.0,3,3,2,2,8,0,47,2012,6,1,115.0,10
6679,Graduation,Alone,33279.0,29,10.0,3.0,3.0,0.0,0.0,0.0,1,0,0,3,3,0,51,1102,0,0,16.0,4
9923,Master,Alone,46423.0,6,68.0,0.0,16.0,0.0,0.0,8.0,3,2,0,4,7,0,45,1546,0,2,92.0,9
7181,Graduation,Engaged,30368.0,97,35.0,0.0,13.0,2.0,0.0,2.0,2,2,0,3,8,0,40,1615,0,1,52.0,7
3599,Graduation,Engaged,63684.0,61,575.0,80.0,428.0,208.0,93.0,80.0,3,8,4,8,5,0,47,1842,0,1,1464.0,23
405,Graduation,Alone,41638.0,68,315.0,0.0,31.0,4.0,0.0,91.0,4,5,5,3,8,0,53,1763,3,1,441.0,17
6870,PhD,Alone,68805.0,73,182.0,2.0,49.0,17.0,13.0,20.0,1,3,1,7,2,0,58,1547,0,1,283.0,12
832,PhD,Engaged,65814.0,90,561.0,14.0,113.0,10.0,14.0,35.0,3,8,2,10,5,0,51,1408,0,1,747.0,23
2002,Graduation,Alone,71964.0,81,587.0,51.0,932.0,180.0,34.0,86.0,1,5,6,5,3,0,59,1667,0,0,1870.0,17
3657,Graduation,Alone,39146.0,1,94.0,1.0,33.0,13.0,12.0,12.0,3,4,0,4,8,0,31,1762,0,1,165.0,11
500,Graduation,Engaged,96876.0,79,908.0,43.0,735.0,40.0,194.0,21.0,1,7,7,9,2,0,40,1648,1,0,1941.0,24
1951,Basic,Engaged,34445.0,92,228.0,122.0,122.0,208.0,129.0,30.0,6,11,2,8,9,0,36,1780,0,0,839.0,27
3262,Graduation,Alone,68281.0,31,995.0,112.0,417.0,42.0,48.0,41.0,1,2,9,13,5,0,59,1983,6,0,1655.0,25
4102,2n_Cycle,Engaged,37284.0,46,11.0,1.0,2.0,2.0,1.0,6.0,1,0,0,3,6,0,42,1719,0,2,23.0,4
7042,Graduation,Engaged,36790.0,14,3.0,3.0,14.0,15.0,21.0,10.0,1,2,1,2,9,0,34,1804,6,0,66.0,6
10598,Graduation,Engaged,27943.0,89,12.0,1.0,16.0,4.0,1.0,3.0,3,2,0,3,8,0,50,1702,0,2,37.0,8
255,Graduation,Alone,22263.0,31,17.0,0.0,2.0,0.0,0.0,2.0,2,1,0,3,6,1,66,1353,0,2,21.0,6
2375,Graduation,Engaged,30261.0,75,8.0,0.0,5.0,0.0,3.0,6.0,1,0,0,3,8,0,45,1904,0,3,22.0,4
9829,Graduation,Engaged,28587.0,42,22.0,4.0,17.0,12.0,10.0,13.0,3,2,0,4,6,0,39,1106,0,1,78.0,9
6214,Master,Engaged,43815.0,53,14.0,10.0,29.0,4.0,7.0,15.0,1,2,0,3,6,0,35,1683,0,1,79.0,6
4954,Graduation,Engaged,48195.0,53,106.0,27.0,68.0,52.0,7.0,5.0,6,4,2,5,6,0,61,1421,0,2,265.0,17
7861,Master,Engaged,77027.0,23,820.0,57.0,242.0,45.0,0.0,11.0,2,8,3,6,4,0,65,1320,0,1,1175.0,19
4837,PhD,Engaged,71322.0,57,753.0,43.0,226.0,69.0,10.0,204.0,2,8,5,13,4,0,52,1760,0,1,1305.0,28
9423,Master,Engaged,32765.0,49,13.0,3.0,17.0,7.0,3.0,3.0,2,2,0,4,5,0,38,1388,0,1,46.0,8
4198,Graduation,Engaged,29672.0,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,52,1470,0,2,25.0,4
153,Graduation,Alone,23272.0,29,19.0,3.0,6.0,4.0,2.0,12.0,1,1,0,3,4,0,64,1517,0,0,46.0,5
9323,Master,Engaged,49912.0,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,0,68,1982,3,1,874.0,26
10001,2n_Cycle,Engaged,7500.0,98,5.0,17.0,17.0,13.0,14.0,34.0,4,2,1,3,9,0,32,2165,0,1,100.0,10
3945,PhD,Alone,68117.0,80,618.0,44.0,215.0,0.0,17.0,36.0,2,11,8,4,6,0,70,1531,3,1,930.0,25
3799,Graduation,Engaged,67225.0,4,315.0,35.0,322.0,46.0,7.0,143.0,3,7,2,11,5,0,62,1477,0,1,868.0,23
8625,Graduation,Engaged,17649.0,70,15.0,1.0,23.0,0.0,5.0,1.0,3,3,0,3,8,0,41,1462,0,1,45.0,9
3491,Graduation,Engaged,55914.0,32,384.0,60.0,364.0,119.0,101.0,232.0,4,11,6,8,7,0,42,1688,0,1,1260.0,29
983,Graduation,Engaged,40059.0,82,110.0,29.0,92.0,28.0,10.0,145.0,1,6,2,3,8,0,33,1536,3,1,414.0,12
9119,Graduation,Engaged,60905.0,27,208.0,17.0,76.0,36.0,17.0,38.0,2,3,3,7,2,0,67,1675,0,1,392.0,15
4786,Graduation,Engaged,75330.0,94,555.0,82.0,257.0,93.0,61.0,61.0,4,10,3,12,6,0,40,2072,0,2,1109.0,29
5872,Graduation,Alone,60689.0,23,240.0,90.0,216.0,63.0,6.0,24.0,4,4,4,10,3,0,66,1801,0,1,639.0,22
6568,Graduation,Engaged,38680.0,97,11.0,0.0,36.0,15.0,5.0,12.0,1,2,0,3,7,0,33,1720,0,1,79.0,6
5628,Graduation,Engaged,61416.0,25,848.0,154.0,323.0,201.0,61.0,78.0,1,10,3,10,6,0,35,1593,3,0,1665.0,24
5631,Graduation,Alone,49767.0,92,202.0,47.0,197.0,55.0,42.0,149.0,1,5,4,8,4,0,26,1771,0,0,692.0,18
4974,Graduation,Alone,83273.0,98,433.0,89.0,650.0,16.0,102.0,102.0,10,4,6,9,7,0,47,1904,0,3,1392.0,29
8416,Graduation,Engaged,29009.0,19,6.0,6.0,15.0,10.0,5.0,2.0,2,2,0,3,6,0,36,1474,0,1,44.0,7
5454,Master,Engaged,45057.0,80,37.0,0.0,7.0,3.0,0.0,3.0,1,2,0,3,5,0,38,1795,0,1,50.0,6
4095,Graduation,Engaged,37150.0,80,167.0,37.0,64.0,49.0,34.0,116.0,8,4,3,6,7,0,46,1859,0,1,467.0,21
5474,Graduation,Alone,43020.0,79,45.0,7.0,99.0,4.0,25.0,43.0,3,4,1,4,6,0,47,1473,0,1,223.0,12
